ID,Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Beat,District,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
11165052,JA532255,11/30/17 21:00,010XX E 41ST ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,214,2,36,14,1184034,1877943,2017,41.8202541,-87.60038864,"(41.820254095, -87.600388638)"
11165058,JA532107,11/30/17 14:00,020XX S STATE ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,131,1,33,14,1176640,1890530,2017,41.85496367,-87.62713324,"(41.854963672, -87.627133239)"
11165063,JA532090,12/1/17 5:30,003XX E 26TH ST,THEFT,$500 AND UNDER,STREET,FALSE,133,1,33,6,1178590,1887167,2017,41.84569114,-87.62007849,"(41.845691143, -87.620078491)"
11165064,JA532042,11/24/17 22:00,018XX S CALUMET AVE,THEFT,OVER $500,RESIDENCE,FALSE,132,1,33,6,1178756,1891402,2017,41.85730848,-87.61934007,"(41.857308478, -87.619340066)"
11165065,JA532181,12/1/17 5:36,016XX W CONGRESS PKWY,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,FALSE,1231,12,28,6,1165475,1897799,2017,41.87515512,-87.66790671,"(41.875155116, -87.667906709)"
11165091,JA513966,12/1/17 8:19,046XX S EVANS AVE,BATTERY,SIMPLE,STREET,FALSE,221,2,38,08B,1182037,1874402,2017,41.81058383,-87.60782411,"(41.810583832, -87.607824107)"
11165140,JA532397,12/1/17 12:33,008XX N GREENVIEW AVE,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,TRUE,1213,12,24,11,1166226,1905669,2017,41.89673498,-87.66492428,"(41.896734984, -87.664924279)"
11165142,JA532404,12/1/17 13:55,018XX N MILWAUKEE AVE,THEFT,$500 AND UNDER,RESTAURANT,TRUE,1434,14,22,6,1160634,1912440,2017,41.91543284,-87.68527487,"(41.915432844, -87.68527487)"
11165149,JA532339,12/1/17 13:00,035XX S RHODES AVE,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,TRUE,212,2,35,26,1180172,1881335,2017,41.82965153,-87.6144519,"(41.829651528, -87.614451899)"
11165173,JA532423,11/24/17 14:00,042XX S DREXEL BLVD,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,214,2,36,14,1182862,1877264,2017,41.81841822,-87.60470912,"(41.818418223, -87.604709124)"
11165177,JA531969,12/1/17 8:19,046XX S EVANS AVE,BATTERY,SIMPLE,STREET,TRUE,221,2,38,08B,1182037,1874402,2017,41.81058383,-87.60782411,"(41.810583832, -87.607824107)"
11165219,JA532379,12/1/17 13:19,003XX S CAMPBELL AVE,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,1125,11,28,3,1159796,1898336,2017,41.87674762,-87.68874291,"(41.876747617, -87.688742906)"
11165250,JA532616,11/30/17 22:00,014XX W BLACKHAWK ST,THEFT,OVER $500,STREET,FALSE,1433,14,24,6,1166377,1909425,2017,41.90703847,-87.66426209,"(41.907038473, -87.664262092)"
11165275,JA532589,12/1/17 8:30,028XX W LAKE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,1222,12,27,14,1157279,1901030,2017,41.88419171,-87.69791133,"(41.884191714, -87.697911334)"
11165294,JA532603,12/1/17 12:00,005XX W ROOSEVELT RD,BATTERY,SIMPLE,SIDEWALK,TRUE,124,1,28,08B,1173209,1894980,2017,41.86725154,-87.63959443,"(41.867251542, -87.639594427)"
11165305,JA532320,12/1/17 12:30,001XX E 41ST ST,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,213,2,38,04B,1178078,1877859,2017,41.82016093,-87.62224023,"(41.820160931, -87.622240232)"
11165309,JA532552,12/1/17 6:00,022XX W JACKSON BLVD,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENTIAL YARD (FRONT/BACK),FALSE,1225,12,28,26,1161297,1898652,2017,41.87758368,-87.68322291,"(41.877583684, -87.683222911)"
11165310,JA532664,12/1/17 16:40,026XX N ELSTON AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,1432,14,22,6,1160867,1917657,2017,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
11165311,JA532729,12/1/17 17:10,055XX S LAKE PARK AVE,THEFT,$500 AND UNDER,SIDEWALK,FALSE,235,2,41,6,1187594,1868671,2017,41.79472703,-87.5876243,"(41.794727026, -87.587624299)"
11165329,JA532406,12/1/17 12:40,071XX S CONSTANCE AVE,THEFT,$500 AND UNDER,STREET,FALSE,324,3,43,6,1189607,1858048,2017,41.76552855,-87.58058378,"(41.765528549, -87.580583779)"
11165357,JA532776,12/1/17 15:11,011XX S DELANO CT W,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,123,1,32,6,1175105,1895312,2017,41.86812032,-87.63262406,"(41.868120316, -87.632624055)"
11165371,JA532736,12/1/17 17:10,0000X N SACRAMENTO BLVD,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,1222,12,27,16,1156387,1899953,2017,41.8812544,-87.701216,"(41.881254398, -87.701216003)"
11165379,JA532865,12/1/17 11:00,027XX W FULLERTON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,1431,14,22,14,1157388,1915833,2017,41.92481018,-87.69710791,"(41.924810184, -87.697107911)"
11165407,JA532869,12/1/17 18:50,028XX N WESTERN AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,1411,14,21,14,1159869,1918666,2017,41.93253325,-87.68791325,"(41.932533254, -87.687913245)"
11165408,JA532782,11/30/17 17:00,013XX S STATE ST,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CONVENIENCE STORE,FALSE,131,1,33,11,1176546,1894146,2017,41.86488834,-87.62736912,"(41.864888339, -87.627369124)"
11165413,JA532599,12/1/17 16:00,010XX W 47TH ST,THEFT,$500 AND UNDER,CTA BUS STOP,TRUE,933,9,61,6,1170271,1873651,2017,41.80878748,-87.6510022,"(41.808787475, -87.651002197)"
11165423,JA532723,11/30/17 21:00,016XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,FALSE,132,1,33,6,1177484,1892349,2017,41.85993604,-87.62398026,"(41.859936038, -87.623980263)"
11165436,JA532652,11/13/17 10:42,006XX E WOODLAND PARK,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,211,2,35,11,1181353,1882238,2017,41.83210222,-87.61009099,"(41.832102222, -87.610090986)"
11165446,JA532544,12/1/17 13:00,011XX S CANAL ST,THEFT,FROM BUILDING,BANK,FALSE,124,1,28,6,1173307,1895355,2017,41.8682784,-87.63922353,"(41.868278395, -87.639223526)"
11165448,JA532540,11/29/17 20:00,0000X E 31ST ST,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,211,2,35,2,1176938,1884463,2017,41.83830865,-87.62622281,"(41.838308654, -87.626222813)"
11165464,JA532831,12/1/17 18:12,0000X N WESTERN AVE,BATTERY,SIMPLE,RESTAURANT,FALSE,1223,12,28,08B,1160408,1900166,2017,41.88175667,-87.68644519,"(41.881756669, -87.686445186)"
11165466,JA532929,12/1/17 16:20,013XX N HOYNE AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,1424,14,24,6,1162152,1909119,2017,41.90628817,-87.67979085,"(41.906288169, -87.67979085)"
11165481,JA532852,12/1/17 17:25,0000X E ROOSEVELT RD,THEFT,RETAIL THEFT,DRUG STORE,FALSE,123,1,32,6,1176576,1895067,2017,41.86741494,-87.62723119,"(41.867414944, -87.627231186)"
11165525,JA532771,12/1/17 17:44,043XX S COTTAGE GROVE AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),FALSE,221,2,39,3,1182330,1876333,2017,41.81587585,-87.60668954,"(41.815875852, -87.606689538)"
11165527,JA532515,12/1/17 14:00,040XX S FEDERAL ST,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,FALSE,213,2,38,3,1176359,1878069,2017,41.82077606,-87.62853991,"(41.820776055, -87.628539914)"
11165530,JA532985,11/30/17 15:00,003XX S JEFFERSON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,121,1,28,7,1172381,1898742,2017,41.87759305,-87.64252296,"(41.877593054, -87.64252296)"
11165550,JA532500,12/1/17 13:11,009XX S ASHLAND AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,1231,12,28,11,1165877,1895977,2017,41.87014684,-87.6664827,"(41.870146835, -87.666482703)"
11165571,JA532810,12/1/17 11:00,035XX S DR MARTIN LUTHER KING JR DR,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,212,2,35,3,1179387,1881825,2017,41.83101411,-87.61731704,"(41.831014114, -87.617317037)"
11165572,JA532787,12/1/17 15:30,030XX S DR MARTIN LUTHER KING JR DR,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, GROUNDS",FALSE,133,1,35,04B,1179306,1885032,2017,41.83981621,-87.61751617,"(41.839816207, -87.617516172)"
11165575,JA533066,11/30/17 21:30,038XX S DR MARTIN LUTHER KING JR DR,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,212,2,35,14,1179487,1879584,2017,41.82486235,-87.61701869,"(41.824862352, -87.617018692)"
11165612,JA533055,12/1/17 21:45,021XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,FALSE,1431,14,22,6,1158734,1914003,2017,41.91976102,-87.69221237,"(41.919761019, -87.692212373)"
11165614,JA533099,12/1/17 12:00,015XX E 68TH ST,THEFT,FROM BUILDING,APARTMENT,FALSE,332,3,43,6,1187775,1860210,2017,41.77150506,-87.5872298,"(41.771505062, -87.587229803)"
11165616,JA532772,12/1/17 17:40,048XX S DORCHESTER AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,222,2,39,3,1186378,1873286,2017,41.80741978,-87.59193732,"(41.807419784, -87.591937321)"
11165626,JA530046,12/1/17 20:35,038XX S WENTWORTH AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,FALSE,915,9,34,08B,1175591,1879334,2017,41.82426458,-87.63131937,"(41.824264577, -87.631319367)"
11165635,JA533039,12/1/17 12:30,047XX S FEDERAL ST,THEFT,OVER $500,STREET,FALSE,224,2,37,6,1176385,1873673,2017,41.80871245,-87.62857679,"(41.808712454, -87.628576793)"
11165644,JA533014,12/1/17 18:30,011XX W JACKSON BLVD,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,FALSE,1232,12,28,11,1168933,1898798,2017,41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
11165648,JA533080,12/1/17 22:05,069XX S CREGIER AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,332,3,43,14,1189399,1859378,2017,41.76918317,-87.58130353,"(41.769183172, -87.581303531)"
11165679,JA533136,12/1/17 21:37,014XX N MILWAUKEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1424,14,24,7,1163449,1910044,2017,41.90879922,-87.6750004,"(41.90879922, -87.675000403)"
11165680,JA533145,12/1/17 23:56,055XX S STATE ST,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,FALSE,225,2,40,6,1177219,1868295,2017,41.79393591,-87.62568028,"(41.793935909, -87.625680278)"
11165690,JA532297,12/1/17 12:46,016XX E 70TH ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,332,3,43,3,1188297,1858895,2017,41.76788415,-87.58535828,"(41.767884148, -87.585358277)"
11165691,JA533107,12/1/17 21:56,052XX S UNION AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),TRUE,935,9,61,7,1172524,1870061,2017,41.79888676,-87.64284448,"(41.798886764, -87.642844475)"
11165712,JA533198,12/1/17 20:30,024XX N WESTERN AVE,THEFT,$500 AND UNDER,STREET,FALSE,1432,14,22,6,1159961,1915955,2017,41.92509219,-87.68765018,"(41.925092185, -87.687650179)"
11165737,JA533216,12/2/17 1:05,073XX S BLACKSTONE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,324,3,43,08B,1187481,1856417,2017,41.76110373,-87.5884279,"(41.76110373, -87.588427903)"
11165746,JA533235,12/2/17 1:00,038XX S ELLIS AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,212,2,36,14,1182445,1879951,2017,41.82580124,-87.60615538,"(41.825801238, -87.606155381)"
11165777,JA533109,12/1/17 22:50,025XX W CONGRESS PKWY,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,1135,11,28,5,1159672,1897686,2017,41.87496651,-87.68921611,"(41.874966511, -87.689216107)"
11165812,JA533329,12/1/17 20:00,004XX S WELLS ST,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,122,1,32,6,1174792,1898320,2017,41.87638147,-87.63368312,"(41.876381467, -87.633683117)"
11165817,JA533318,12/2/17 4:05,007XX S CALIFORNIA AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,1135,11,27,15,1157823,1896446,2017,41.8716017,-87.69603869,"(41.871601704, -87.696038689)"
11165856,JA533410,11/26/17 19:00,067XX S SOUTH SHORE DR,THEFT,$500 AND UNDER,STREET,FALSE,331,3,43,6,1193387,1860848,2017,41.77312034,-87.56663764,"(41.773120341, -87.566637641)"
11165892,JA533485,12/2/17 3:00,008XX S WABASH AVE,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,123,1,32,14,1176918,1896566,2017,41.87152057,-87.62593032,"(41.871520566, -87.625930316)"
11165911,JA533508,12/1/17 17:00,013XX N BELL AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,1424,14,24,6,1161161,1908895,2017,41.90569416,-87.6834374,"(41.905694157, -87.683437404)"
11165953,JA533398,12/1/17 23:00,014XX N CLAREMONT AVE,THEFT,$500 AND UNDER,STREET,FALSE,1424,14,24,6,1160479,1909519,2017,41.90742061,-87.68592533,"(41.907420613, -87.685925328)"
11165999,JA533562,12/2/17 10:25,046XX S DR MARTIN LUTHER KING JR DR,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,221,2,38,26,1179644,1874192,2017,41.81006268,-87.61660771,"(41.810062676, -87.616607709)"
11166003,JA533654,12/2/17 2:03,023XX W ERIE ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,1221,12,24,5,1160633,1904279,2017,41.89303844,-87.68550497,"(41.893038441, -87.685504973)"
11166027,JA533705,12/2/17 9:30,008XX S DAMEN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,1231,12,28,11,1163181,1896306,2017,41.87110669,-87.6763713,"(41.871106686, -87.676371296)"
11166045,JA533722,12/2/17 13:20,017XX W OGDEN AVE,BATTERY,SIMPLE,RESTAURANT,FALSE,1231,12,28,08B,1164634,1898585,2017,41.87732982,-87.67097224,"(41.877329816, -87.670972244)"
11166055,JA533417,11/30/17 2:00,007XX S MICHIGAN AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,JAIL / LOCK-UP FACILITY,FALSE,123,1,32,2,1177389,1897003,2017,41.87270906,-87.62418786,"(41.872709056, -87.624187857)"
11166079,JA533658,12/2/17 12:07,071XX S JEFFERY BLVD,THEFT,$500 AND UNDER,DRUG STORE,FALSE,333,3,43,6,1190777,1858141,2017,41.76575557,-87.57629243,"(41.765755571, -87.576292427)"
11166092,JA533737,12/2/17 13:15,011XX S WABASH AVE,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,FALSE,123,1,32,6,1176948,1895476,2017,41.86852886,-87.62585316,"(41.868528861, -87.625853158)"
11166102,JA533762,12/2/17 13:34,068XX S STONY ISLAND AVE,ASSAULT,SIMPLE,CONVENIENCE STORE,TRUE,332,3,43,08A,1188039,1860017,2017,41.77096917,-87.58626823,"(41.770969165, -87.586268228)"
11166103,JA533711,12/2/17 13:03,033XX S DR MARTIN LUTHER KING JR DR,THEFT,RETAIL THEFT,OTHER,FALSE,211,2,35,6,1179464,1882682,2017,41.83336402,-87.6170083,"(41.833364024, -87.617008302)"
11166107,JA533544,12/2/17 10:18,042XX S MICHIGAN AVE,ASSAULT,SIMPLE,OTHER,FALSE,213,2,38,08A,1177865,1876843,2017,41.81737778,-87.62305241,"(41.817377776, -87.623052413)"
11166123,JA533841,12/2/17 14:50,011XX S DELANO CT E,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,123,1,32,6,1175204,1895285,2017,41.86804401,-87.63226142,"(41.868044008, -87.63226142)"
11166152,JA533700,12/2/17 12:30,075XX S STONY ISLAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,411,4,43,6,1188123,1855151,2017,41.75761443,-87.58611527,"(41.757614433, -87.586115266)"
11166164,JA533936,11/12/17 0:00,042XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,213,2,38,11,1177862,1876964,2017,41.81770988,-87.62305975,"(41.817709879, -87.623059749)"
11166168,JA533929,11/20/17 12:00,012XX S INDIANA AVE,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,VEHICLE NON-COMMERCIAL,FALSE,132,1,33,11,1177856,1894843,2017,41.86677129,-87.62253897,"(41.866771288, -87.622538974)"
11166175,JA533879,11/15/17 19:00,034XX S INDIANA AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,211,2,35,26,1178164,1882284,2017,41.83230153,-87.62179031,"(41.83230153, -87.621790307)"
11166216,JA533947,12/2/17 15:38,004XX S CLARK ST,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,SIDEWALK,FALSE,122,1,32,08B,1175595,1898327,2017,41.87638268,-87.63073459,"(41.876382676, -87.630734588)"
11166217,JA533902,12/2/17 15:30,003XX E 51ST ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,231,2,40,08A,1179089,1871272,2017,41.80206262,-87.6187324,"(41.802062624, -87.618732403)"
11166230,JA533908,12/2/17 3:00,023XX N ROCKWELL ST,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,1431,14,22,2,1158560,1915443,2017,41.92371605,-87.69281216,"(41.923716053, -87.692812158)"
11166233,JA534042,12/1/17 15:00,023XX N WESTERN AVE,THEFT,RETAIL THEFT,GAS STATION,FALSE,1431,14,22,6,1159969,1915712,2017,41.92442521,-87.68762751,"(41.924425211, -87.687627507)"
11166234,JA533959,12/2/17 16:15,002XX S CANAL ST,THEFT,$500 AND UNDER,SIDEWALK,FALSE,121,1,28,6,1173177,1899236,2017,41.878931,-87.63958562,"(41.878931004, -87.639585621)"
11166252,JA534025,12/2/17 15:45,0000X W POLK ST,BATTERY,SIMPLE,SIDEWALK,FALSE,123,1,32,08B,1175964,1896835,2017,41.87228024,-87.62942468,"(41.87228024, -87.629424683)"
11166268,JA533914,12/1/17 22:00,057XX S LAKE SHORE DR,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,FALSE,331,3,41,2,1189729,1867390,2017,41.79116079,-87.57983659,"(41.791160785, -87.579836586)"
11166290,JA534072,11/22/17 22:00,021XX N MILWAUKEE AVE,THEFT,OVER $500,APARTMENT,FALSE,1431,14,22,6,1158734,1914003,2017,41.91976102,-87.69221237,"(41.919761019, -87.692212373)"
11166293,JA534060,12/2/17 16:00,051XX S LAKE PARK AVE,THEFT,OVER $500,GAS STATION,FALSE,234,2,41,6,1187553,1871283,2017,41.80189552,-87.58769156,"(41.801895518, -87.58769156)"
11166315,JA534003,11/27/17 19:00,044XX S PRAIRIE AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,215,2,38,6,1178782,1875684,2017,41.81417653,-87.61972394,"(41.814176534, -87.619723936)"
11166325,JA534134,12/2/17 18:40,012XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,131,1,33,7,1176963,1894862,2017,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
11166360,JA531307,11/30/17 12:15,004XX W JACKSON BLVD,THEFT,FROM BUILDING,RESTAURANT,FALSE,121,1,28,6,1173380,1898918,2017,41.87805389,-87.6388497,"(41.878053886, -87.638849697)"
11166374,JA534098,12/2/17 16:50,001XX S WESTERN AVE,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESTAURANT,FALSE,1223,12,28,20,1160434,1899193,2017,41.87908613,-87.68637665,"(41.879086132, -87.686376648)"
11166389,JA533044,12/1/17 21:30,051XX S LAKE PARK AVE,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,FALSE,234,2,41,08B,1187567,1871202,2017,41.80167292,-87.58764279,"(41.801672915, -87.587642794)"
11166400,JA533755,11/30/17 11:00,033XX S INDIANA AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,211,2,35,11,1178150,1882885,2017,41.83395104,-87.62182341,"(41.833951038, -87.62182341)"
11166406,JA533595,12/1/17 10:27,048XX S Drexel Blvd,THEFT,$500 AND UNDER,VEHICLE - DELIVERY TRUCK,FALSE,223,2,39,6,1183005,1873039,2017,41.80682118,-87.60431604,"(41.806821175, -87.604316037)"
11166460,JA533865,12/2/17 13:35,038XX S LAKE PARK AVE,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,212,2,36,08B,1182916,1879971,2017,41.82584517,-87.60442679,"(41.825845167, -87.604426793)"
11166484,JA534284,12/2/17 12:00,007XX S MICHIGAN AVE,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,123,1,32,6,1177389,1897003,2017,41.87270906,-87.62418786,"(41.872709056, -87.624187857)"
11166485,JA534244,12/2/17 19:50,023XX W MOFFAT ST,NARCOTICS,POSS: COCAINE,SIDEWALK,TRUE,1434,14,22,18,1160619,1912246,2017,41.91490081,-87.68533536,"(41.914900805, -87.685335364)"
11166489,JA534296,12/2/17 20:00,067XX S MERRILL AVE,THEFT,PURSE-SNATCHING,STREET,FALSE,331,3,43,6,1191703,1860774,2017,41.77295831,-87.57281305,"(41.77295831, -87.572813053)"
11166516,JA532551,12/1/17 6:00,002XX S LAFLIN ST,THEFT,$500 AND UNDER,STREET,FALSE,1231,12,28,6,1166436,1899046,2017,41.87855649,-87.66434263,"(41.878556485, -87.664342629)"
11166521,JA534315,12/2/17 15:30,033XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,211,2,35,7,1177743,1882854,2017,41.83387521,-87.62331771,"(41.833875213, -87.623317713)"
11166592,JA534398,12/2/17 13:30,010XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1232,12,28,7,1169495,1898813,2017,41.87785114,-87.65311746,"(41.877851136, -87.653117457)"
11166646,JA533202,12/2/17 1:00,071XX S CYRIL AVE,BATTERY,SIMPLE,APARTMENT,FALSE,333,3,43,08B,1190602,1857803,2017,41.7648323,-87.57694474,"(41.764832296, -87.576944743)"
11166685,JA534467,12/3/17 1:29,002XX E 37TH ST,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,212,2,35,3,1178684,1880515,2017,41.82743542,-87.61993628,"(41.827435423, -87.619936276)"
11166687,JA534469,12/2/17 19:30,024XX W FULLERTON AVE,THEFT,$500 AND UNDER,STREET,FALSE,1431,14,22,6,1159558,1915877,2017,41.92488647,-87.68913314,"(41.924886465, -87.689133141)"
11166691,JA534523,12/3/17 1:45,024XX W WALTON ST,THEFT,$500 AND UNDER,STREET,FALSE,1212,12,24,6,1159890,1906247,2017,41.89845416,-87.68817938,"(41.89845416, -87.688179384)"
11166692,JA534552,12/3/17 1:00,011XX N ASHLAND AVE,THEFT,$500 AND UNDER,STREET,FALSE,1213,12,24,6,1165520,1907603,2017,41.90205708,-87.66746216,"(41.902057081, -87.667462159)"
11166709,JA534338,12/2/17 4:45,028XX W WILCOX ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,1124,11,27,14,1157526,1899230,2017,41.87924732,-87.69705333,"(41.87924732, -87.697053325)"
11166725,JA534509,12/3/17 0:15,015XX N CAMPBELL AVE,BATTERY,SIMPLE,RESIDENCE,FALSE,1423,14,24,08B,1159463,1910059,2017,41.9089234,-87.68964267,"(41.908923397, -87.689642668)"
11166749,JA534560,12/3/17 2:45,015XX N DAMEN AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,1424,14,24,08B,1162779,1910456,2017,41.90994386,-87.67745009,"(41.909943862, -87.677450088)"
11166760,JA534594,12/3/17 5:20,014XX N ELK GROVE AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,1424,14,24,3,1164060,1910032,2017,41.9087534,-87.67275622,"(41.908753401, -87.672756223)"
11166762,JA534581,12/3/17 4:00,020XX N CAMPBELL AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,1431,14,22,3,1159554,1913713,2017,41.91894838,-87.68920757,"(41.918948376, -87.689207566)"
11166763,JA534377,12/2/17 22:15,020XX N MILWAUKEE AVE,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,BAR OR TAVERN,FALSE,1431,14,22,17,1159295,1913552,2017,41.91851191,-87.6901636,"(41.918511914, -87.690163597)"
11166766,JA534598,12/3/17 1:30,002XX E GARFIELD BLVD,ROBBERY,ARMED: HANDGUN,STREET,FALSE,231,2,40,3,1178671,1868477,2017,41.79440241,-87.62035039,"(41.794402412, -87.620350386)"
11166773,JA534613,11/30/17 0:00,006XX E 40TH ST,THEFT,$500 AND UNDER,STREET,FALSE,214,2,38,6,1181074,1878354,2017,41.82145068,-87.61123444,"(41.821450684, -87.611234439)"
11166779,JA534622,12/3/17 0:00,051XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,234,2,41,6,1188373,1871076,2017,41.80130794,-87.58469096,"(41.801307936, -87.584690956)"
11166798,JA534620,12/3/17 6:35,0000X S WASHTENAW AVE,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,1125,11,27,04A,1158367,1899819,2017,41.88084644,-87.6939492,"(41.880846441, -87.693949195)"
11166822,JA534680,12/2/17 16:30,032XX S PRAIRIE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,211,2,35,14,1178467,1883492,2017,41.83560948,-87.6206418,"(41.83560948, -87.620641796)"
11166856,JA534653,12/3/17 7:52,012XX W ROOSEVELT RD,THEFT,RETAIL THEFT,DRUG STORE,TRUE,1233,12,28,6,1168413,1894846,2017,41.86698884,-87.65720501,"(41.866988841, -87.657205006)"
11166860,JA534711,12/3/17 0:30,011XX S STATE ST,THEFT,OVER $500,CTA TRAIN,FALSE,123,1,32,6,1176515,1895395,2017,41.86831637,-87.62744522,"(41.868316374, -87.627445222)"
11166880,JA534748,12/3/17 10:20,052XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,STREET,FALSE,234,2,41,6,1188418,1870929,2017,41.80090348,-87.58453062,"(41.800903483, -87.584530624)"
11166951,JA534736,12/2/17 23:30,019XX W NORTH AVE,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,1424,14,24,3,1162933,1910658,2017,41.91049493,-87.67687868,"(41.910494932, -87.676878677)"
